Gene,IG Score After Training
E2F3,0.0002355368051212281
LINC00581,0.2689414322376251
LOC105374972,0.2689414322376251
FAM65B,0.2689414322376251
DCDC2,0.0002427907893434167
ALDH5A1,0.00024086644407361746
KIAA0319,0.0002494498039595783
CARMIL1,0.0002403704565949738
SCGN,0.00024194316938519478
SLC17A1,0.0002422580000711605
BTN2A1,0.0002380988298682496
LOC285819,0.2689414322376251
LINC00240,0.2689414322376251
ZNF391,0.00024083704920485616
ZBED9,0.0002406791172688827
ZSCAN23,0.0002414327609585598
LOC101929006,0.2689414322376251
TRIM40,0.0002423959522275254
GABBR1,0.00022446431103162467
ZNRD1ASP,0.2689414322376251
HCG17,0.2689414322376251
DHX16,0.0002406256680842489
LST1,0.00023982767015695572
LY6G6C,0.00024186981318052858
LOC101929163,0.2689414322376251
RGL2,0.0002935798838734627
SYNGAP1,0.00023528675956185907
LOC100294145,0.2689414322376251
ITPR3,0.0002302323846379295
PACSIN1,0.00024292322632391006
GRM4,0.00024195399601012468
NUDT3,0.00024459679843857884
RPS10-NUDT3,0.2689414322376251
PPARD,0.00023868116841185838
UHRF1BP1,0.00024100934388116002
ANKS1A,0.0002367255074204877
TCP11,0.00024314729671459645
PNPLA1,0.00024251177092082798
MAPK14,0.00023794383741915226
SRPK1,0.0002235197025584057
PXT1,0.00024138025764841586
CLPSL1,0.00024277527700178325
CPNE5,0.0002419687807559967
PI16,0.00024442243739031255
TMEM217,0.00024274540191981941
RNF8,0.000233908009249717
CCDC167,0.00023514142958447337
ZFAND3,0.00027838771347887814
BTBD9,0.00023807206889614463
GLP1R,0.00024267459230031818
LOC100131047,0.2689414322376251
KCNK5,0.0002413089241599664
KCNK16,0.0002421266253804788
KIF6,0.00024221459170803428
LRFN2,0.0002411079331068322
FOXP4,0.00023851511650718749
USP49,0.00024098336871247739
TRERF1,0.00024008024774957448
GLTSCR1L,0.2689414322376251
TAF8,0.0002586310147307813
UBR2,0.0002399939694441855
YIPF3,0.0002322114451089874
PTK7,0.00029824863304384053
RSPH9,0.00024145598581526428
VEGFA,1.8301341697224416e-05
LINC01512,0.2689414322376251
TTBK1,0.0002984838793054223
CAPN11,0.00024180251057259738
AARS2,0.00024167686933651567
CDC5L,0.00023311541008297354
RUNX2,0.00029035843908786774
CLIC5,0.00024467447656206787
SLC25A27,0.00024119645240716636
ADGRF5,0.00024199116160161793
RCAN2,0.00023918166698422283
LOC101926898,0.2689414322376251
CD2AP,0.00022757651458960027
PTCHD4,0.0002432843466522172
ADGRF4,0.00024303859390784055
TFAP2D,0.00024174946884159
PKHD1,0.00024220050545409322
ELOVL5,0.00023658563441131264
TRAM2,0.0002405440027359873
FBXO9,0.0002356632612645626
MLIP,0.0002422210673103109
LRRC1,0.00024031568318605423
MLIP-IT1,0.2689414322376251
HCRTR2,0.0002411838067928329
FAM83B,0.00023669506481382996
COL21A1,0.00024222313368227333
BMP5,0.00024277156626340002
BEND6,0.00024047451734077185
ZNF451,0.00023487051657866687
LOC101927211,0.2689414322376251
PRIM2,0.00023793568834662437
GUSBP4,0.2689414322376251
LINC00680-GUSBP4,0.2689414322376251
LGSN,0.00024306640261784196
PHF3,0.00023165394668467343
LOC101928280,0.2689414322376251
COL19A1,0.0002426623395876959
LMBRD1,0.0003030150255654007
FAM135A,0.00024118449073284864
SMAP1,0.00023891271848697215
B3GAT2,0.00024234603915829211
LINC01626,0.2689414322376251
KCNQ5,0.0002415177004877478
KCNQ5-AS1,0.2689414322376251
KHDC1,0.0002418331423541531
CD109,0.00021518729045055807
FILIP1,0.00024028934421949089
COL12A1,0.00024140236200764775
MYO6,0.00023480202071368694
SENP6,0.00027913827216252685
IMPG1,0.0002424548874842003
HTR1B,0.2689414322376251
MEI4,0.00024335765920113772
PHIP,0.00025124644162133336
BCKDHB,0.00028958436450921
IBTK,0.0002447906881570816
UBE3D,0.00024030994973145425
DOPEY1,0.2689414322376251
ME1,1.7277003280469216e-05
SNAP91,0.00024281878722831607
CEP162,0.00024102357565425336
NT5E,0.0002431778993923217
SNX14,0.00024213585129473358
GJB7,0.0002412304893368855
ZNF292,0.00022765986796002835
CFAP206,0.00024251917784567922
RARS2,0.000243364367634058
LOC101928911,0.2689414322376251
AKIRIN2,0.00023806525859981775
RNGTT,0.0002371016307733953
RRAGD,0.00024039886193349957
GABRR2,0.00024272782320622355
ANKRD6,0.00024277849297504872
LOC101929057,0.2689414322376251
MDN1,0.00023874739417806268
MAP3K7,0.0002315166057087481
TSG1,0.2689414322376251
FUT9,0.0002408237342024222
KLHL32,0.00024168148229364306
FHL5,0.00024251107242889702
MMS22L,0.0002383991377428174
USP45,0.00023887921997811645
MCHR2-AS1,0.2689414322376251
SIM1,0.00024264056992251426
LIN28B,0.00024235688033513725
BVES,0.0002411299938103184
PREP,0.00023970194160938263
ATG5,0.00023371541465166956
AIM1,0.2689414322376251
SOBP,0.00023986311862245202
BEND3,0.0002564175520092249
PDSS2,0.0002391784655628726
SCML4,0.0002450407773721963
SEC63,0.00023481030075345188
LACE1,0.2689414322376251
FOXO3,0.00024122312606777996
ARMC2,0.00024528783978894353
ARMC2-AS1,0.2689414322376251
MICAL1,0.00024281763762701303
AK9,0.00024629177642054856
FIG4,0.00024510177900083363
CDK19,0.0002414852351648733
CDC40,0.00023849350691307336
AMD1,0.00023989604960661381
RPF2,0.000239832021179609
WISP3,0.2689414322376251
REV3L,0.00023891338787507266
TRAF3IP2-AS1,0.2689414322376251
FYN,0.0002428143925499171
LOC101927686,0.2689414322376251
FRK,0.00023346728994511068
NT5DC1,0.00024011413916014135
TRAPPC3L,0.0002453311171848327
FAM26E,0.2689414322376251
ZUFSP,0.2689414322376251
RFX6,0.00024225038941949606
ROS1,0.0002441852993797511
GOPC,0.0002360477956244722
NUS1,0.0002386625128565356
SLC35F1,0.00024297395430039614
FAM184A,0.0003019356227014214
MAN1A1,0.00024056465190369636
MCM9,0.0002389958972344175
LOC105377975,0.2689414322376251
TBC1D32,0.0002495547232683748
HSF2,0.0002409094013273716
TRDN,0.00024233933072537184
HRAT13,0.2689414322376251
RNF217-AS1,0.2689414322376251
RNF217,0.00023463125398848206
TPD52L1,0.0002362610393902287
LOC643623,0.2689414322376251
HINT3,0.00024124451738316566
CENPW,0.0002393566392129287
THEMIS,0.00023769783729221672
RSPO3,0.0002435900387354195
RNF146,0.00023967934248503298
PTPRK,0.00022825103951618075
LOC101928140,0.2689414322376251
ARHGAP18,0.0002417858922854066
EPB41L2,0.00023553094069939107
SAMD3,0.0002432038600090891
TMEM200A,0.00024206915986724198
ENPP1,0.00024208739341702312
AKAP7,0.00024111231323331594
MED23,0.0002428007428534329
ENPP3,0.00024266118998639286
MOXD1,0.000239805958699435
SLC18B1,0.00024263873638119549
EYA4,0.0002436367212794721
TARID,0.2689414322376251
LINC01312,0.2689414322376251
TBPL1,0.0002400978992227465
HBS1L,1.723890454741195e-05
LINC01010,0.2689414322376251
AHI1,0.00024070183280855417
LINC00271,0.2689414322376251
PDE7B,0.0002431811299175024
MAP7,0.00022995815379545093
MAP3K5,0.00023427538690157235
PEX7,0.00024238068726845086
ARFGEF3,0.00024011368805076927
ECT2L,0.00024154096900019795
NHSL1,0.00023243781470227987
REPS1,0.00022800829901825637
LOC100132735,0.2689414322376251
LOC100507477,0.2689414322376251
LOC103352541,0.2689414322376251
NMBR,0.00024195124569814652
VTA1,0.00024122405739035457
ADGRG6,0.0002415798808215186
AIG1,0.00023873147438280284
HIVEP2,0.00024046421458479017
LINC01277,0.2689414322376251
STX11,0.00024360489624086767
PLAGL1,0.00023986266751307994
ZC2HC1B,0.00024273476446978748
GRM1,0.00024343098630197346
STXBP5,0.00024070483050309122
STXBP5-AS1,0.2689414322376251
SASH1,0.0002409450098639354
LOC105378047,0.2689414322376251
TAB2,0.00024197569291573018
LATS1,0.00024386517179664224
PPP1R14C,0.00024351409228984267
PLEKHG1,0.00024283358652610332
AKAP12,0.0002368614514125511
ZBTB2,0.00023765339574310929
CCDC170,0.00024329524603672326
SYNE1,0.00024019084230531007
MYCT1,0.00024170821416191757
SCAF8,0.0002621995809022337
IPCEF1,0.00024391492479480803
NOX3,0.00024299272627104074
ARID1B,0.00023952580522745848
SYNJ2,0.00024163378111552447
ZDHHC14,0.00023963340208865702
SNX9,0.0002930035989265889
TMEM181,0.00023649315699003637
SYTL3,0.0002417925716144964
RSPH3,0.00023654683900531381
FNDC1,0.00024292577290907502
IGF2R,0.0002752300351858139
ACAT2,0.00023451227752957493
MAS1,0.00024327992286998779
LPA,0.2689414322376251
MAP3K4,0.00023514054191764444
AGPAT4,0.00024021304852794856
PACRG,0.00024051535001490265
PACRG-AS2,0.2689414322376251
PACRG-AS3,0.2689414322376251
PACRG-AS1,0.2689414322376251
PDE10A,0.00024133839178830385
C6orf118,0.00025843209004960954
LINC00473,0.2689414322376251
SFT2D1,0.0002416637580608949
RPS6KA2-IT1,0.2689414322376251
CCR6,0.00024253396259155124
TCP10,0.2689414322376251
DACT2,0.00024243084772024304
SMOC2,0.00029114680364727974
AFDN,0.000234556122450158
KIF25,0.00024302028759848326
LOC105378146,0.2689414322376251
LOC101929523,0.2689414322376251
WDR27,0.00023243337636813521
LOC154449,0.2689414322376251
FAM120B,0.00023643183521926403
LINC00266-3,0.2689414322376251
LOC285766,0.2689414322376251
DUSP22,0.00024393468629568815
HUS1B,0.00024120889429468662
LOC101927691,0.2689414322376251
FOXQ1,0.00023967587912920862
FOXF2,0.00024131561804097146
MIR6720,0.2689414322376251
FOXCUT,0.2689414322376251
FOXC1,0.0002853018813766539
LINC01600,0.2689414322376251
MYLK4,0.00024275305622722954
WRNIP1,0.00023561563284602016
SERPINB1,0.0002668490633368492
MIR4645,0.2689414322376251
SERPINB9P1,0.2689414322376251
LOC101927730,0.2689414322376251
SERPINB9,0.00030638647149316967
SERPINB6,0.00024281484365928918
LINC01011,0.2689414322376251
HTATSF1P2,0.2689414322376251
LOC101927759,0.2689414322376251
RIPK1,0.0002358849160373211
TUBB2B,0.00029340334003791213
TUBB2A,0.0002395744522800669
LOC100507194,0.2689414322376251
PSMG4,0.00024154903076123446
PXDC1,0.00024205923546105623
FAM50B,0.00023996148956939578
FAM217A,0.00024150342505890876
C6orf201,0.00024243153166025877
ECI2,0.0002363513776799664
LOC100507506,0.2689414322376251
LOC102724096,0.2689414322376251
KU-MEL-3,0.2689414322376251
PPP1R3G,0.00024229474365711212
RPP40,0.00024032988585531712
MIR3691,0.2689414322376251
LOC101927972,0.2689414322376251
LOC101927950,0.2689414322376251
NRN1,0.00023324524227064103
MIR7853,0.2689414322376251
MIR5683,0.2689414322376251
LY86,0.00024356563517358154
SSR1,0.00023868253629188985
RIOK1,0.0002364327374380082
DSP,1.6650785255478695e-05
TXNDC5,0.0002869071322493255
PIP5K1P1,0.2689414322376251
EEF1E1,0.00023965533182490617
BLOC1S5,0.00023957582016009837
EEF1E1-BLOC1S5,0.2689414322376251
SCARNA27,0.2689414322376251
SLC35B3,0.00023937375226523727
HULC,0.2689414322376251
TFAP2A,0.00024053140077739954
TFAP2A-AS1,0.2689414322376251
LINC00518,0.2689414322376251
MIR5689HG,0.2689414322376251
MIR5689,0.2689414322376251
PAK1IP1,0.00029107576119713485
C6orf52,0.00024085634504444897
TMEM14C,0.0002350549038965255
MAK,0.00024197361199185252
LOC101928191,0.2689414322376251
SYCP2L,0.0002407817228231579
ERVFRD-1,0.00024238531477749348
ELOVL2-AS1,0.2689414322376251
SMIM13,0.00023831255384720862
TMEM170B,0.00024062958254944533
ADTRP,0.00024124198534991592
LOC101928253,0.2689414322376251
EDN1,0.0002429911110084504
TBC1D7-LOC100130357,0.2689414322376251
LOC100130357,0.2689414322376251
TBC1D7,0.0002347366389585659
SIRT5,0.00024003766884561628
MCUR1,0.00031037634471431375
RNF182,0.00024109437072183937
CD83,0.00024016473616939038
LINC01108,0.2689414322376251
JARID2-AS1,0.2689414322376251
MYLIP,0.00023723118647467345
MIR4639,0.2689414322376251
LOC101928433,0.2689414322376251
STMND1,0.00024303721147589386
RBM24,0.0002412636240478605
LOC101928491,0.2689414322376251
FAM8A1,0.00024090918304864317
LOC105374952,0.2689414322376251
NHLRC1,0.00024225084052886814
TPMT,0.00023964230786077678
DEK,1.8798747987602837e-05
RNF144B,0.0002342963998671621
MIR548A1,0.2689414322376251
LOC105374960,0.2689414322376251
ID4,0.0002307105460204184
SOX4,2.2512809664476663e-05
NBAT1,0.2689414322376251
PRL,0.00024249350826721638
HDGFL1,0.00024137795844580978
NRSN1,0.0002418013318674639
KAAG1,0.00024343795666936785
MRS2,0.00023627973860129714
GPLD1,0.00024086852499749511
ACOT13,0.00025502563221380115
C6orf62,0.00023095331562217325
TDP2,0.00023475031775888056
GMNN,0.0002363640087423846
C6orf229,0.2689414322376251
CMAHP,0.2689414322376251
LOC101928663,0.2689414322376251
HIST1H2BA,0.00024289543216582388
HIST1H2AA,0.0002428986772429198
HIST1H2APS1,0.2689414322376251
SLC17A4,0.0002415167837170884
SLC17A3,0.00024232800933532417
SLC17A2,0.0002425679558655247
TRIM38,0.00024118290457408875
HIST1H2AB,0.2689414322376251
HIST1H1C,2.3069364033290185e-05
HIST1H1A,0.00024126592325046659
HIST1H2BB,0.0002407672582194209
HIST1H4A,0.2689414322376251
HIST1H3B,0.2689414322376251
HIST1H3A,0.2689414322376251
HIST1H3C,0.2689414322376251
HIST1H4B,0.00024228643451351672
HIST1H2AD,0.2689414322376251
HIST1H2BD,0.2689414322376251
HIST1H2BE,0.2689414322376251
HIST1H2BF,0.2689414322376251
HIST1H2BC,0.2689414322376251
HIST1H2AC,0.0002414382906863466
HIST1H1E,1.7024571207002737e-05
HIST1H1T,0.2689414322376251
HIST1H4C,0.00028703355928882957
HIST1H4D,0.2689414322376251
HFE,0.00024171260884031653
HIST1H3D,0.2689414322376251
HIST1H4E,0.00024257280165329576
HIST1H2BG,0.0002901766274590045
HIST1H2BI,0.2689414322376251
HIST1H2BH,0.00023986655287444592
HIST1H1D,0.00024154856509994715
HIST1H2AE,0.0002387694694334641
HIST1H3F,0.2689414322376251
HIST1H4F,0.2689414322376251
HIST1H3G,0.00024201329506468028
HIST1H3E,0.00024240980565082282
HIST1H4H,0.2689414322376251
HIST1H4G,0.00024217396276071668
BTN2A2,0.00024049698549788445
BTN3A3,0.0002430550375720486
BTN3A1,0.00023694951960351318
BTN2A3P,0.2689414322376251
BTN3A2,0.00029512366745620966
BTN1A1,0.00024238946207333356
HCG11,0.2689414322376251
HMGN4,0.0002278459578519687
LOC105374988,0.2689414322376251
ABT1,0.00023901273380033672
ZNF322,0.00022514119336847216
GUSBP2,0.2689414322376251
LOC100270746,0.2689414322376251
HIST1H2AG,0.00024142606707755476
HIST1H4I,0.000243196205701679
HIST1H2AH,0.2689414322376251
HIST1H2BK,0.2689414322376251
HIST1H2BJ,0.2689414322376251
MIR3143,0.2689414322376251
PRSS16,0.0002407541760476306
POM121L2,0.00024192746786866337
VN1R10P,0.2689414322376251
ZNF204P,0.2689414322376251
ZNF184,0.00024241652863565832
LINC01012,0.2689414322376251
LOC100131289,0.2689414322376251
HIST1H2AJ,0.2689414322376251
HIST1H2BM,0.2689414322376251
OR2B2,0.0002697572926990688
HIST1H2AM,0.2689414322376251
HIST1H2AL,0.2689414322376251
HIST1H2AK,0.00024178357853088528
HIST1H2AI,0.00024291720183100551
HIST1H2BN,0.0002405798004474491
HIST1H2BL,0.2689414322376251
HIST1H4J,0.00023774633882567286
HIST1H1B,0.00024353430490009487
HIST1H4K,0.2689414322376251
HIST1H3H,0.0002413301117485389
HIST1H3J,0.2689414322376251
HIST1H2BO,0.2689414322376251
HIST1H3I,0.2689414322376251
HIST1H4L,0.2689414322376251
OR2B6,0.00024266673426609486
ZNF165,0.00024248403497040272
ZSCAN12P1,0.2689414322376251
ZSCAN16-AS1,0.2689414322376251
ZSCAN16,0.0002406151033937931
ZKSCAN8,0.00023701933969277889
ZNF192P1,0.2689414322376251
PGBD1,0.00024438282707706094
TOB2P1,0.2689414322376251
ZSCAN9,0.0002404121623840183
ZKSCAN4,0.00029289466328918934
ZSCAN26,0.00023785878147464246
NKAPL,0.00030192872509360313
ZSCAN31,0.00023811358551029116
ZKSCAN3,0.00024127007054630667
ZSCAN12,0.00023991869238670915
GPX6,0.00024268338165711612
GPX5,0.00024247131659649312
LINC00533,0.2689414322376251
TRIM27,0.0002887762675527483
LINC01623,0.2689414322376251
HCG14,0.2689414322376251
LINC01556,0.2689414322376251
OR2W1,0.000242053676629439
HCG16,0.2689414322376251
ZNF311,0.0002410518645774573
LOC100129636,0.2689414322376251
OR2B3,0.00024191895499825478
OR2J2,0.00024212454445660114
OR2J3,0.00024252610455732793
OR14J1,0.0002423019177513197
OR5V1,0.00024174139252863824
OR12D3,0.00024282086815219373
OR11A1,0.00024221828789450228
OR2H1,0.00024186153314076364
OR12D2,0.0002417356299702078
OR10C1,0.0002917038800660521
MAS1L,0.00024112724349834025
LINC01015,0.2689414322376251
UBD,0.00024283661332447082
SNORD32B,0.2689414322376251
OR2H2,0.0002426498249405995
HLA-F,0.2689414322376251
MOG,0.00024250944261439145
ZFP57,0.00024371850304305553
HLA-F-AS1,0.2689414322376251
IFITM4P,0.2689414322376251
HCG4,0.2689414322376251
LOC554223,0.2689414322376251
HLA-G,0.2689414322376251
HLA-A,0.2689414322376251
HCG4B,0.2689414322376251
HCG9,0.2689414322376251
HLA-J,0.2689414322376251
HCG8,0.2689414322376251
HLA-H,0.2689414322376251
PPP1R11,0.00023791346757207066
TRIM31,0.0002420211530989036
ZNRD1,0.0002400559897068888
RNF39,0.00024169210519175977
TRIM31-AS1,0.2689414322376251
TRIM10,0.00024258668418042362
TRIM15,0.0002421243116259575
TRIM26,0.00023673388932365924
HLA-L,0.2689414322376251
TRIM39,0.0002401746023679152
HCG18,0.2689414322376251
TRIM39-RPP21,0.2689414322376251
RPP21,0.00023609552590642124
HLA-E,0.2689414322376251
PPP1R10,0.00023842370137572289
GNL1,0.0002371793962083757
PRR3,0.00023929412418510765
ABCF1,0.00023051176685839891
MIR877,0.2689414322376251
MRPS18B,0.2689414322376251
ATAT1,0.0002366499393247068
C6orf136,0.00024318901705555618
MDC1,0.00024090963415801525
PPP1R18,0.00023474985209759325
TUBB,0.0002582182933110744
NRM,0.00023902869725134224
MDC1-AS1,0.2689414322376251
FLOT1,1.7621536244405434e-05
IER3,0.00022300965792965144
HCG20,0.2689414322376251
LINC00243,0.2689414322376251
LOC105375014,0.2689414322376251
DDR1,2.5833805921138264e-05
MIR4640,0.2689414322376251
GTF2H4,0.00023919147497508675
VARS2,0.0002365479595027864
SFTA2,0.00024110703088808805
DPCR1,0.2689414322376251
MUC21,0.00024207608657889068
MUC22,0.00024208183458540589
HCG22,0.2689414322376251
HCG21,0.2689414322376251
POU5F1,0.2689414322376251
C6orf15,0.00024234142620116472
PSORS1C1,0.0002443182747811079
CDSN,0.0002409068838460371
PSORS1C2,0.00024311809102073312
CCHCR1,0.00023584533482789993
TCF19,0.0002994707028847188
PSORS1C3,0.2689414322376251
HLA-C,0.2689414322376251
HCG27,0.2689414322376251
HLA-B,0.2689414322376251
MIR6891,0.2689414322376251
MICA,0.00023666593187954277
HCP5,0.2689414322376251
HCG26,0.2689414322376251
MICB,0.00024291002773679793
MCCD1,0.00024267945264000446
DDX39B,0.00027805083664134145
ATP6V1G2-DDX39B,0.2689414322376251
SNORD117,0.2689414322376251
SNORD84,0.2689414322376251
DDX39B-AS1,0.2689414322376251
ATP6V1G2,0.00024186636437661946
NFKBIL1,0.0002379284123890102
LTA,0.00024329990264959633
TNF,0.00024132434919010848
LTB,0.0002468218735884875
BAG6,0.00023114362556952983
GPANK1,0.00023915337806101888
PRRC2A,0.00026284658815711737
NCR3,0.00024234417651314288
AIF1,0.0002435909555060789
SNORA38,0.2689414322376251
MIR6832,0.2689414322376251
APOM,0.0002419837546767667
C6orf47,0.0002968885819427669
