Gene,IG Score Before Training,IG Score After Training,Difference
CSRP2,-1.0,-1.0,0.0
BBS10,-1.0,-1.0,0.0
WIF1,-1.0,-1.0,0.0
FLJ41278,-1.0,-1.0,0.0
MIR548Z,-1.0,-1.0,0.0
MIR548C,-1.0,-1.0,0.0
NAP1L1,-1.0,-1.0,0.0
LOC101928137,-1.0,-1.0,0.0
TRHDE-AS1,-1.0,-1.0,0.0
TBC1D15,-1.0,-1.0,0.0
MYF5,-1.0,-1.0,0.0
MYF6,-1.0,-1.0,0.0
PAWR,-1.0,-1.0,0.0
MIR1252,-1.0,-1.0,0.0
TSPAN8,-1.0,-1.0,0.0
LINC01481,-1.0,-1.0,0.0
RAB3IP,-1.0,-1.0,0.0
BEST3,-1.0,-1.0,0.0
PHLDA1,-1.0,-1.0,0.0
ATXN7L3B,-1.0,-1.0,0.0
LINC00351,-1.0,-1.0,0.0
LINC00375,-1.0,-1.0,0.0
LINC00333,-1.0,-1.0,0.0
RNF219-AS1,-1.0,-1.0,0.0
LOC102723968,-1.0,-1.0,0.0
LINC00395,-1.0,-1.0,0.0
SLAIN1,-1.0,-1.0,0.0
MYCBP2,-1.0,-1.0,0.0
LMO7,-1.0,-1.0,0.0
LMO7-AS1,-1.0,-1.0,0.0
TBC1D4,-1.0,-1.0,0.0
RPL41,-1.0,-1.0,0.0
LINC00458,-1.0,-1.0,0.0
LINC00558,-1.0,-1.0,0.0
DACH1,-1.0,-1.0,0.0
LINC00348,-1.0,-1.0,0.0
ATXN8OS,-1.0,-1.0,0.0
KLHL1,-1.0,-1.0,0.0
PCDH9-AS3,-1.0,-1.0,0.0
PCDH9-AS2,-1.0,-1.0,0.0
FAM155A,-1.0,-1.0,0.0
ARGLU1,-1.0,-1.0,0.0
LINC00376,-1.0,-1.0,0.0
LINC00448,-1.0,-1.0,0.0
KLF12,-1.0,-1.0,0.0
METTL21EP,-1.0,-1.0,0.0
TPP2,-1.0,-1.0,0.0
FGF14-IT1,-1.0,-1.0,0.0
FGF14,-1.0,-1.0,0.0
NALCN,-1.0,-1.0,0.0
NALCN-AS1,-1.0,-1.0,0.0
GPC6-AS2,-1.0,-1.0,0.0
LINC00440,-1.0,-1.0,0.0
LOC101927437,-1.0,-1.0,0.0
UBAC2,-1.0,-1.0,0.0
DOCK9,-1.0,-1.0,0.0
SLC15A1,-1.0,-1.0,0.0
MIR4500HG,-1.0,-1.0,0.0
OXGR1,-1.0,-1.0,0.0
LATS2,-1.0,-1.0,0.0
LINC00367,-1.0,-1.0,0.0
UGGT2,-1.0,-1.0,0.0
DNAJC3,-1.0,-1.0,0.0
ABCC4,-1.0,-1.0,0.0
LOC101927284,-1.0,-1.0,0.0
GPR180,-1.0,-1.0,0.0
DCT,-1.0,-1.0,0.0
PIBF1,-1.0,-1.0,0.0
BORA,-1.0,-1.0,0.0
LOC105370306,-1.0,-1.0,0.0
FARP1,-1.0,-1.0,0.0
ERICH6B,-1.0,-1.0,0.0
LINC01069,-1.0,-1.0,0.0
EDNRB-AS1,-1.0,-1.0,0.0
ENOX1,-1.0,-1.0,0.0
LINC00400,-1.0,-1.0,0.0
LINC00428,-1.0,-1.0,0.0
LOC105370177,-1.0,-1.0,0.0
DGKH,-1.0,-1.0,0.0
TNFSF11,-1.0,-1.0,0.0
PDS5B,-1.0,-1.0,0.0
