Gene,SPACER Score Before Training,SPACER Score After Training,Difference
IL6R,-1.0,-0.27456769347190857,0.7254323065280914
LCE4A,-1.0,-0.27456769347190857,0.7254323065280914
S100A7L2,-1.0,-0.27456769347190857,0.7254323065280914
LCE2C,-1.0,-0.27456769347190857,0.7254323065280914
AQP10,-1.0,-0.27456769347190857,0.7254323065280914
ATP8B2,-1.0,-0.27456769347190857,0.7254323065280914
C1orf189,-1.0,-0.27456769347190857,0.7254323065280914
MIR190B,-1.0,-0.27456769347190857,0.7254323065280914
MIR5698,-1.0,-0.27456769347190857,0.7254323065280914
PGLYRP4,-1.0,-0.27456769347190857,0.7254323065280914
MIR6737,-1.0,-0.27456769347190857,0.7254323065280914
LOC343052,-1.0,-0.27456769347190857,0.7254323065280914
LCE2B,-1.0,-0.27456769347190857,0.7254323065280914
S100A7A,-1.0,-0.27456769347190857,0.7254323065280914
S100A7,-1.0,-0.27456769347190857,0.7254323065280914
SCARNA26B,-1.0,-0.27456769347190857,0.7254323065280914
SCARNA26A,-1.0,-0.27456769347190857,0.7254323065280914
MSTO2P,-1.0,-0.27456769347190857,0.7254323065280914
ASH1L-AS1,-1.0,-0.27456769347190857,0.7254323065280914
POU5F1P4,-1.0,-0.27456769347190857,0.7254323065280914
EFNA3,-1.0,-0.27456769347190857,0.7254323065280914
EFNA4,-1.0,-0.27456769347190857,0.7254323065280914
LCE3B,-1.0,-0.27456769347190857,0.7254323065280914
RUSC1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
HCN3,-1.0,-0.27456769347190857,0.7254323065280914
PKLR,-1.0,-0.27456769347190857,0.7254323065280914
MIR4258,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928120,-1.0,-0.27456769347190857,0.7254323065280914
GBAP1,-1.0,-0.27456769347190857,0.7254323065280914
MIR92B,-1.0,-0.27456769347190857,0.7254323065280914
LCE2D,-1.0,-0.27456769347190857,0.7254323065280914
LCE3A,-1.0,-0.27456769347190857,0.7254323065280914
TRIM46,-1.0,-0.27456769347190857,0.7254323065280914
MIR4654,-1.0,-0.27456769347190857,0.7254323065280914
DUSP12,-1.0,-0.27456769347190857,0.7254323065280914
FCRLB,-1.0,-0.27456769347190857,0.7254323065280914
FMO6P,-1.0,-0.27456769347190857,0.7254323065280914
MIR1295B,-1.0,-0.27456769347190857,0.7254323065280914
ANKRD45,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928673,-1.0,-0.27456769347190857,0.7254323065280914
TNFSF18,-1.0,-0.27456769347190857,0.7254323065280914
SUCO,-1.0,-0.27456769347190857,0.7254323065280914
CD1B,-1.0,-0.27456769347190857,0.7254323065280914
KLHDC9,-1.0,-0.27456769347190857,0.7254323065280914
ITLN1,-1.0,-0.27456769347190857,0.7254323065280914
ITLN2,-1.0,-0.27456769347190857,0.7254323065280914
NR1I3,-1.0,-0.27456769347190857,0.7254323065280914
MPZ,-1.0,-0.27456769347190857,0.7254323065280914
PCP4L1,-1.0,-0.27456769347190857,0.7254323065280914
MIR5187,-1.0,-0.27456769347190857,0.7254323065280914
NHLH1,-1.0,-0.27456769347190857,0.7254323065280914
SUMO1P3,-1.0,-0.27456769347190857,0.7254323065280914
C1orf105,-1.0,-0.27456769347190857,0.7254323065280914
CCDC190,-1.0,-0.27456769347190857,0.7254323065280914
UAP1,-1.0,-0.27456769347190857,0.7254323065280914
LINC01363,-1.0,-0.27456769347190857,0.7254323065280914
ILDR2,-1.0,-0.27456769347190857,0.7254323065280914
TADA1,-1.0,-0.27456769347190857,0.7254323065280914
FMO9P,-1.0,-0.27456769347190857,0.7254323065280914
MIR921,-1.0,-0.27456769347190857,0.7254323065280914
RPL31P11,-1.0,-0.27456769347190857,0.7254323065280914
CFAP126,-1.0,-0.27456769347190857,0.7254323065280914
MIR556,-1.0,-0.27456769347190857,0.7254323065280914
LOC440700,-1.0,-0.27456769347190857,0.7254323065280914
LRRC52,-1.0,-0.27456769347190857,0.7254323065280914
LOC100505795,-1.0,-0.27456769347190857,0.7254323065280914
LOC100422212,-1.0,-0.27456769347190857,0.7254323065280914
NUF2,-1.0,-0.27456769347190857,0.7254323065280914
MIR199A2,-1.0,-0.27456769347190857,0.7254323065280914
MIR3120,-1.0,-0.27456769347190857,0.7254323065280914
C1orf226,-1.0,-0.27456769347190857,0.7254323065280914
C1orf111,-1.0,-0.27456769347190857,0.7254323065280914
LOC100147773,-1.0,-0.27456769347190857,0.7254323065280914
CRP,-1.0,-0.27456769347190857,0.7254323065280914
OR10J5,-1.0,-0.27456769347190857,0.7254323065280914
APCS,-1.0,-0.27456769347190857,0.7254323065280914
OR10J1,-1.0,-0.27456769347190857,0.7254323065280914
CD1A,-1.0,-0.27456769347190857,0.7254323065280914
LOC646268,-1.0,-0.27456769347190857,0.7254323065280914
OR6K6,-1.0,-0.27456769347190857,0.7254323065280914
OR6N1,-1.0,-0.27456769347190857,0.7254323065280914
OR6N2,-1.0,-0.27456769347190857,0.7254323065280914
LOC729867,-1.0,-0.27456769347190857,0.7254323065280914
OR6K2,-1.0,-0.27456769347190857,0.7254323065280914
OR6K3,-1.0,-0.27456769347190857,0.7254323065280914
LRRC71,-1.0,-0.27456769347190857,0.7254323065280914
INSRR,-1.0,-0.27456769347190857,0.7254323065280914
OR6Y1,-1.0,-0.27456769347190857,0.7254323065280914
OR6P1,-1.0,-0.27456769347190857,0.7254323065280914
OR10X1,-1.0,-0.27456769347190857,0.7254323065280914
OR10T2,-1.0,-0.27456769347190857,0.7254323065280914
OR10K2,-1.0,-0.27456769347190857,0.7254323065280914
OR10Z1,-1.0,-0.27456769347190857,0.7254323065280914
B4GALT3,-1.0,-0.27456769347190857,0.7254323065280914
PPOX,-1.0,-0.27456769347190857,0.7254323065280914
NIT1,-1.0,-0.27456769347190857,0.7254323065280914
KCNJ9,-1.0,-0.27456769347190857,0.7254323065280914
PIGM,-1.0,-0.27456769347190857,0.7254323065280914
IGSF9,-1.0,-0.27456769347190857,0.7254323065280914
LINC01133,-1.0,-0.27456769347190857,0.7254323065280914
SLAMF9,-1.0,-0.27456769347190857,0.7254323065280914
CFAP45,-1.0,-0.27456769347190857,0.7254323065280914
VSIG8,-1.0,-0.27456769347190857,0.7254323065280914
MIR3658,-1.0,-0.27456769347190857,0.7254323065280914
LOC100505918,-1.0,-0.27456769347190857,0.7254323065280914
MIR557,-1.0,-0.27456769347190857,0.7254323065280914
ANKRD36BP1,-1.0,-0.27456769347190857,0.7254323065280914
GPR161,-1.0,-0.27456769347190857,0.7254323065280914
MIR1255B2,-1.0,-0.27456769347190857,0.7254323065280914
CASQ1,-1.0,-0.27456769347190857,0.7254323065280914
SPTA1,-1.0,-0.27456769347190857,0.7254323065280914
OR10R2,-1.0,-0.27456769347190857,0.7254323065280914
MIR4259,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928372,-1.0,-0.27456769347190857,0.7254323065280914
PDZK1P1,-1.0,-0.27456769347190857,0.7254323065280914
FAM63A,-1.0,-0.27456769347190857,0.7254323065280914
ACP6,-1.0,-0.27456769347190857,0.7254323065280914
CHD1L,-1.0,-0.27456769347190857,0.7254323065280914
NBPF13P,-1.0,-0.27456769347190857,0.7254323065280914
PRKAB2,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-8,-1.0,-0.27456769347190857,0.7254323065280914
PDIA3P1,-1.0,-0.27456769347190857,0.7254323065280914
NBPF12,-1.0,-0.27456769347190857,0.7254323065280914
SLC27A3,-1.0,-0.27456769347190857,0.7254323065280914
C1orf56,-1.0,-0.27456769347190857,0.7254323065280914
BNIPL,-1.0,-0.27456769347190857,0.7254323065280914
SEMA6C,-1.0,-0.27456769347190857,0.7254323065280914
LYSMD1,-1.0,-0.27456769347190857,0.7254323065280914
TNFAIP8L2-SCNM1,-1.0,-0.27456769347190857,0.7254323065280914
MLLT11,-1.0,-0.27456769347190857,0.7254323065280914
GNRHR2,-1.0,-0.27456769347190857,0.7254323065280914
ANKRD34A,-1.0,-0.27456769347190857,0.7254323065280914
LIX1L,-1.0,-0.27456769347190857,0.7254323065280914
GABPB2,-1.0,-0.27456769347190857,0.7254323065280914
LINC01521,-1.0,-0.27456769347190857,0.7254323065280914
MIR4764,-1.0,-0.27456769347190857,0.7254323065280914
LOC105373006,-1.0,-0.27456769347190857,0.7254323065280914
BPIFC,-1.0,-0.27456769347190857,0.7254323065280914
LOC339666,-1.0,-0.27456769347190857,0.7254323065280914
GJA8,-1.0,-0.27456769347190857,0.7254323065280914
BOLA1,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H3D,-1.0,-0.27456769347190857,0.7254323065280914
LINC00869,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-7,-1.0,-0.27456769347190857,0.7254323065280914
NBPF9,-1.0,-0.27456769347190857,0.7254323065280914
NBPF14,-1.0,-0.27456769347190857,0.7254323065280914
PPIAL4G,-1.0,-0.27456769347190857,0.7254323065280914
LOC728989,-1.0,-0.27456769347190857,0.7254323065280914
LOC100132057,-1.0,-0.27456769347190857,0.7254323065280914
MIR6077,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-1,-1.0,-0.27456769347190857,0.7254323065280914
MIR5087,-1.0,-0.27456769347190857,0.7254323065280914
LOC100505824,-1.0,-0.27456769347190857,0.7254323065280914
PPIAL4C,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H2AA3,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H2AC,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H4B,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H2AA4,-1.0,-0.27456769347190857,0.7254323065280914
ZNF697,-1.0,-0.27456769347190857,0.7254323065280914
LINC00622,-1.0,-0.27456769347190857,0.7254323065280914
LOC388692,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-17,-1.0,-0.27456769347190857,0.7254323065280914
LOC645166,-1.0,-0.27456769347190857,0.7254323065280914
MIR6736,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929798,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-4,-1.0,-0.27456769347190857,0.7254323065280914
WARS2-IT1,-1.0,-0.27456769347190857,0.7254323065280914
WARS2,-1.0,-0.27456769347190857,0.7254323065280914
LOC105378933,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-19,-1.0,-0.27456769347190857,0.7254323065280914
PFN1P2,-1.0,-0.27456769347190857,0.7254323065280914
NBPF7,-1.0,-0.27456769347190857,0.7254323065280914
ADAM30,-1.0,-0.27456769347190857,0.7254323065280914
FAM72B,-1.0,-0.27456769347190857,0.7254323065280914
NUDT17,-1.0,-0.27456769347190857,0.7254323065280914
CH17-408M7.1,-1.0,-0.27456769347190857,0.7254323065280914
NUDT4P1,-1.0,-0.27456769347190857,0.7254323065280914
NUDT4P2,-1.0,-0.27456769347190857,0.7254323065280914
CD160,-1.0,-0.27456769347190857,0.7254323065280914
NBPF25P,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-14,-1.0,-0.27456769347190857,0.7254323065280914
LOC103091866,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-15,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H3A,-1.0,-0.27456769347190857,0.7254323065280914
POLR3GL,-1.0,-0.27456769347190857,0.7254323065280914
PPIAL4D,-1.0,-0.27456769347190857,0.7254323065280914
PPIAL4E,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927429,-1.0,-0.27456769347190857,0.7254323065280914
DRD5P2,-1.0,-0.27456769347190857,0.7254323065280914
LOC101060524,-1.0,-0.27456769347190857,0.7254323065280914
FAM72C,-1.0,-0.27456769347190857,0.7254323065280914
FAM231D,-1.0,-0.27456769347190857,0.7254323065280914
FCGR1CP,-1.0,-0.27456769347190857,0.7254323065280914
RNVU1-3,-1.0,-0.27456769347190857,0.7254323065280914
PPIAL4F,-1.0,-0.27456769347190857,0.7254323065280914
PGLYRP3,-1.0,-0.27456769347190857,0.7254323065280914
LOR,-1.0,-0.27456769347190857,0.7254323065280914
LELP1,-1.0,-0.27456769347190857,0.7254323065280914
LCE1D,-1.0,-0.27456769347190857,0.7254323065280914
LCE1E,-1.0,-0.27456769347190857,0.7254323065280914
LCE1F,-1.0,-0.27456769347190857,0.7254323065280914
KPRP,-1.0,-0.27456769347190857,0.7254323065280914
C1orf68,-1.0,-0.27456769347190857,0.7254323065280914
SPRR2B,-1.0,-0.27456769347190857,0.7254323065280914
TOM1,-1.0,-0.27456769347190857,0.7254323065280914
SPRR1A,-1.0,-0.27456769347190857,0.7254323065280914
INPP5J,-1.0,-0.27456769347190857,0.7254323065280914
C22orf42,-1.0,-0.27456769347190857,0.7254323065280914
RFPL2,-1.0,-0.27456769347190857,0.7254323065280914
AP1B1P1,-1.0,-0.27456769347190857,0.7254323065280914
C22orf24,-1.0,-0.27456769347190857,0.7254323065280914
MIR7109,-1.0,-0.27456769347190857,0.7254323065280914
HRNR,-1.0,-0.27456769347190857,0.7254323065280914
TCHHL1,-1.0,-0.27456769347190857,0.7254323065280914
SPRR1B,-1.0,-0.27456769347190857,0.7254323065280914
SNAPIN,-1.0,-0.27456769347190857,0.7254323065280914
MIR8083,-1.0,-0.27456769347190857,0.7254323065280914
LOC100507670,-1.0,-0.27456769347190857,0.7254323065280914
TMOD4,-1.0,-0.27456769347190857,0.7254323065280914
LOC100132111,-1.0,-0.27456769347190857,0.7254323065280914
LINGO4,-1.0,-0.27456769347190857,0.7254323065280914
CELF3,-1.0,-0.27456769347190857,0.7254323065280914
OAZ3,-1.0,-0.27456769347190857,0.7254323065280914
RIIAD1,-1.0,-0.27456769347190857,0.7254323065280914
LCE6A,-1.0,-0.27456769347190857,0.7254323065280914
SPRR2F,-1.0,-0.27456769347190857,0.7254323065280914
SPRR2C,-1.0,-0.27456769347190857,0.7254323065280914
PRR9,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928009,-1.0,-0.27456769347190857,0.7254323065280914
GBAT2,-1.0,-0.27456769347190857,0.7254323065280914
SPRR2D,-1.0,-0.27456769347190857,0.7254323065280914
SPRR4,-1.0,-0.27456769347190857,0.7254323065280914
SMCP,-1.0,-0.27456769347190857,0.7254323065280914
IVL,-1.0,-0.27456769347190857,0.7254323065280914
SPRR2G,-1.0,-0.27456769347190857,0.7254323065280914
MIR4257,-1.0,-0.27456769347190857,0.7254323065280914
FALEC,-1.0,-0.27456769347190857,0.7254323065280914
ECM1,-1.0,-0.27456769347190857,0.7254323065280914
MIR6878,-1.0,-0.27456769347190857,0.7254323065280914
CIART,-1.0,-0.27456769347190857,0.7254323065280914
ISX,-1.0,-0.27456769347190857,0.7254323065280914
LARGE-AS1,-1.0,-0.27456769347190857,0.7254323065280914
C1orf54,-1.0,-0.27456769347190857,0.7254323065280914
CA14,-1.0,-0.27456769347190857,0.7254323065280914
PIK3IP1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H4A,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H2BE,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H3C,-1.0,-0.27456769347190857,0.7254323065280914
RFPL3S,-1.0,-0.27456769347190857,0.7254323065280914
RFPL3,-1.0,-0.27456769347190857,0.7254323065280914
APOL5,-1.0,-0.27456769347190857,0.7254323065280914
MB,-1.0,-0.27456769347190857,0.7254323065280914
MIR6069,-1.0,-0.27456769347190857,0.7254323065280914
MIR3909,-1.0,-0.27456769347190857,0.7254323065280914
LOC105371433,-1.0,-0.27456769347190857,0.7254323065280914
MIR3928,-1.0,-0.27456769347190857,0.7254323065280914
SELM,-1.0,-0.27456769347190857,0.7254323065280914
PLA2G3,-1.0,-0.27456769347190857,0.7254323065280914
THEM4,-1.0,-0.27456769347190857,0.7254323065280914
THEM5,-1.0,-0.27456769347190857,0.7254323065280914
CRCT1,-1.0,-0.27456769347190857,0.7254323065280914
LCE3E,-1.0,-0.27456769347190857,0.7254323065280914
LCE5A,-1.0,-0.27456769347190857,0.7254323065280914
FLG2,-1.0,-0.27456769347190857,0.7254323065280914
HORMAD1,-1.0,-0.27456769347190857,0.7254323065280914
FLG-AS1,-1.0,-0.27456769347190857,0.7254323065280914
MIR554,-1.0,-0.27456769347190857,0.7254323065280914
TUFT1,-1.0,-0.27456769347190857,0.7254323065280914
RPTN,-1.0,-0.27456769347190857,0.7254323065280914
TCHH,-1.0,-0.27456769347190857,0.7254323065280914
LOC100131107,-1.0,-0.27456769347190857,0.7254323065280914
NBPF18P,-1.0,-0.27456769347190857,0.7254323065280914
C2CD4D,-1.0,-0.27456769347190857,0.7254323065280914
RORC,-1.0,-0.27456769347190857,0.7254323065280914
HIST2H2BC,-1.0,-0.27456769347190857,0.7254323065280914
CRNN,-1.0,-0.27456769347190857,0.7254323065280914
PFKFB2,-1.0,-0.27456769347190857,0.7254323065280914
YOD1,-1.0,-0.27456769347190857,0.7254323065280914
MIR215,-1.0,-0.27456769347190857,0.7254323065280914
MIA3,-1.0,-0.27456769347190857,0.7254323065280914
TAF1A-AS1,-1.0,-0.27456769347190857,0.7254323065280914
HHIPL2,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929771,-1.0,-0.27456769347190857,0.7254323065280914
DUSP10,-1.0,-0.27456769347190857,0.7254323065280914
C1orf140,-1.0,-0.27456769347190857,0.7254323065280914
LOC102724661,-1.0,-0.27456769347190857,0.7254323065280914
MARC1,-1.0,-0.27456769347190857,0.7254323065280914
LINC01352,-1.0,-0.27456769347190857,0.7254323065280914
C1orf115,-1.0,-0.27456769347190857,0.7254323065280914
AURKAPS1,-1.0,-0.27456769347190857,0.7254323065280914
SNORA36B,-1.0,-0.27456769347190857,0.7254323065280914
MIR664A,-1.0,-0.27456769347190857,0.7254323065280914
MIR194-1,-1.0,-0.27456769347190857,0.7254323065280914
LIF,-1.0,-0.27456769347190857,0.7254323065280914
MIR6818,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929631,-1.0,-0.27456769347190857,0.7254323065280914
C1orf35,-1.0,-0.27456769347190857,0.7254323065280914
MIR3620,-1.0,-0.27456769347190857,0.7254323065280914
H3F3AP4,-1.0,-0.27456769347190857,0.7254323065280914
SDE2,-1.0,-0.27456769347190857,0.7254323065280914
LEFTY2,-1.0,-0.27456769347190857,0.7254323065280914
MIR6741,-1.0,-0.27456769347190857,0.7254323065280914
ZNF847P,-1.0,-0.27456769347190857,0.7254323065280914
IL20,-1.0,-0.27456769347190857,0.7254323065280914
SERTAD4-AS1,-1.0,-0.27456769347190857,0.7254323065280914
C4BPA,-1.0,-0.27456769347190857,0.7254323065280914
MIR4260,-1.0,-0.27456769347190857,0.7254323065280914
MIR205,-1.0,-0.27456769347190857,0.7254323065280914
MIR205HG,-1.0,-0.27456769347190857,0.7254323065280914
LOC105372897,-1.0,-0.27456769347190857,0.7254323065280914
LOC148696,-1.0,-0.27456769347190857,0.7254323065280914
MARC2,-1.0,-0.27456769347190857,0.7254323065280914
MIR29C,-1.0,-0.27456769347190857,0.7254323065280914
C1orf132,-1.0,-0.27456769347190857,0.7254323065280914
CR1L,-1.0,-0.27456769347190857,0.7254323065280914
C1orf74,-1.0,-0.27456769347190857,0.7254323065280914
NEK2,-1.0,-0.27456769347190857,0.7254323065280914
LOC105748977,-1.0,-0.27456769347190857,0.7254323065280914
RD3,-1.0,-0.27456769347190857,0.7254323065280914
LEMD1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
DSTYK,-1.0,-0.27456769347190857,0.7254323065280914
RBBP5,-1.0,-0.27456769347190857,0.7254323065280914
TMEM81,-1.0,-0.27456769347190857,0.7254323065280914
LOC103021296,-1.0,-0.27456769347190857,0.7254323065280914
SLC41A1,-1.0,-0.27456769347190857,0.7254323065280914
CABP7,-1.0,-0.27456769347190857,0.7254323065280914
LRRN2,-1.0,-0.27456769347190857,0.7254323065280914
LINC00628,-1.0,-0.27456769347190857,0.7254323065280914
KISS1,-1.0,-0.27456769347190857,0.7254323065280914
REN,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929441,-1.0,-0.27456769347190857,0.7254323065280914
LOC284578,-1.0,-0.27456769347190857,0.7254323065280914
MIR135B,-1.0,-0.27456769347190857,0.7254323065280914
BLACAT1,-1.0,-0.27456769347190857,0.7254323065280914
MIR3200,-1.0,-0.27456769347190857,0.7254323065280914
LOC284581,-1.0,-0.27456769347190857,0.7254323065280914
RFPL1S,-1.0,-0.27456769347190857,0.7254323065280914
SDC4P,-1.0,-0.27456769347190857,0.7254323065280914
RFPL1,-1.0,-0.27456769347190857,0.7254323065280914
RHBDD3,-1.0,-0.27456769347190857,0.7254323065280914
SNORD125,-1.0,-0.27456769347190857,0.7254323065280914
MIR3653,-1.0,-0.27456769347190857,0.7254323065280914
GAS2L1,-1.0,-0.27456769347190857,0.7254323065280914
C22orf31,-1.0,-0.27456769347190857,0.7254323065280914
ZNRF3-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LOC102723727,-1.0,-0.27456769347190857,0.7254323065280914
TATDN3,-1.0,-0.27456769347190857,0.7254323065280914
FAM71A,-1.0,-0.27456769347190857,0.7254323065280914
BATF3,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929565,-1.0,-0.27456769347190857,0.7254323065280914
TMEM206,-1.0,-0.27456769347190857,0.7254323065280914
SNORA16B,-1.0,-0.27456769347190857,0.7254323065280914
LOC101929541,-1.0,-0.27456769347190857,0.7254323065280914
MIR29B2,-1.0,-0.27456769347190857,0.7254323065280914
MIR3122,-1.0,-0.27456769347190857,0.7254323065280914
RPL21P28,-1.0,-0.27456769347190857,0.7254323065280914
SPATA45,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927683,-1.0,-0.27456769347190857,0.7254323065280914
SIPA1L2,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927532,-1.0,-0.27456769347190857,0.7254323065280914
TAF5L,-1.0,-0.27456769347190857,0.7254323065280914
ABCB10,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927478,-1.0,-0.27456769347190857,0.7254323065280914
ACTA1,-1.0,-0.27456769347190857,0.7254323065280914
CCSAP,-1.0,-0.27456769347190857,0.7254323065280914
EXOC8,-1.0,-0.27456769347190857,0.7254323065280914
GJC2,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S15,-1.0,-0.27456769347190857,0.7254323065280914
MIR4742,-1.0,-0.27456769347190857,0.7254323065280914
MIR320B2,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927164,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927143,-1.0,-0.27456769347190857,0.7254323065280914
GTF2IP20,-1.0,-0.27456769347190857,0.7254323065280914
CCDC185,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S7,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S6,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S16,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927787,-1.0,-0.27456769347190857,0.7254323065280914
LINC00184,-1.0,-0.27456769347190857,0.7254323065280914
KCNK1,-1.0,-0.27456769347190857,0.7254323065280914
MLK4,-1.0,-0.27456769347190857,0.7254323065280914
NTPCR,-1.0,-0.27456769347190857,0.7254323065280914
HIST3H3,-1.0,-0.27456769347190857,0.7254323065280914
MIR6742,-1.0,-0.27456769347190857,0.7254323065280914
C1orf145,-1.0,-0.27456769347190857,0.7254323065280914
DISC1-IT1,-1.0,-0.27456769347190857,0.7254323065280914
MAP10,-1.0,-0.27456769347190857,0.7254323065280914
SNRPD2P2,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927765,-1.0,-0.27456769347190857,0.7254323065280914
MIR4671,-1.0,-0.27456769347190857,0.7254323065280914
MIR4427,-1.0,-0.27456769347190857,0.7254323065280914
C1orf131,-1.0,-0.27456769347190857,0.7254323065280914
LOC149373,-1.0,-0.27456769347190857,0.7254323065280914
MIR1182,-1.0,-0.27456769347190857,0.7254323065280914
ARV1,-1.0,-0.27456769347190857,0.7254323065280914
LOC101927604,-1.0,-0.27456769347190857,0.7254323065280914
DISC2,-1.0,-0.27456769347190857,0.7254323065280914
VASH2,-1.0,-0.27456769347190857,0.7254323065280914
FLVCR1-AS1,-1.0,-0.27456769347190857,0.7254323065280914
SLC30A10,-1.0,-0.27456769347190857,0.7254323065280914
LYPLAL1,-1.0,-0.27456769347190857,0.7254323065280914
TGFB2-OT1,-1.0,-0.27456769347190857,0.7254323065280914
TGFB2-AS1,-1.0,-0.27456769347190857,0.7254323065280914
RRP15,-1.0,-0.27456769347190857,0.7254323065280914
WNT3A,-1.0,-0.27456769347190857,0.7254323065280914
MIR5008,-1.0,-0.27456769347190857,0.7254323065280914
SPHAR,-1.0,-0.27456769347190857,0.7254323065280914
JMJD4,-1.0,-0.27456769347190857,0.7254323065280914
LINC00210,-1.0,-0.27456769347190857,0.7254323065280914
SPATA17-AS1,-1.0,-0.27456769347190857,0.7254323065280914
LOC102723833,-1.0,-0.27456769347190857,0.7254323065280914
LINC00538,-1.0,-0.27456769347190857,0.7254323065280914
ITPKB-IT1,-1.0,-0.27456769347190857,0.7254323065280914
STUM,-1.0,-0.27456769347190857,0.7254323065280914
LIN9,-1.0,-0.27456769347190857,0.7254323065280914
MIXL1,-1.0,-0.27456769347190857,0.7254323065280914
PRSS38,-1.0,-0.27456769347190857,0.7254323065280914
MIR4454,-1.0,-0.27456769347190857,0.7254323065280914
DUSP5P1,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S9,-1.0,-0.27456769347190857,0.7254323065280914
MIR7641-2,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S17,-1.0,-0.27456769347190857,0.7254323065280914
MIR4666A,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S14,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S13,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S12,-1.0,-0.27456769347190857,0.7254323065280914
ANGEL2,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S10,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S8,-1.0,-0.27456769347190857,0.7254323065280914
IBA57,-1.0,-0.27456769347190857,0.7254323065280914
IBA57-AS1,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S5,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S4,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S3,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S2,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S1,-1.0,-0.27456769347190857,0.7254323065280914
BTNL10,-1.0,-0.27456769347190857,0.7254323065280914
RNA5S11,-1.0,-0.27456769347190857,0.7254323065280914
SNORD78,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928751,-1.0,-0.27456769347190857,0.7254323065280914
MRPS14,-1.0,-0.27456769347190857,0.7254323065280914
LOC101928696,-1.0,-0.27456769347190857,0.7254323065280914
GPR52,-1.0,-0.27456769347190857,0.7254323065280914
LOC102724601,-1.0,-0.27456769347190857,0.7254323065280914
KLHL20,-1.0,-0.27456769347190857,0.7254323065280914
LOC730159,-1.0,-0.27456769347190857,0.7254323065280914
ZBTB37,-1.0,-0.27456769347190857,0.7254323065280914
DUSP18,-1.0,-0.27456769347190857,0.7254323065280914
SNORD75,-1.0,-0.27456769347190857,0.7254323065280914
SNORD76,-1.0,-0.27456769347190857,0.7254323065280914
SNORD77,-1.0,-0.27456769347190857,0.7254323065280914
SNORA103,-1.0,-0.27456769347190857,0.7254323065280914
GS1-279B7.1,-1.0,-0.27456769347190857,0.7254323065280914
TRMT1L,-1.0,-0.27456769347190857,0.7254323065280914
EDEM3,-1.0,-0.27456769347190857,0.7254323065280914
SNORD79,-1.0,-0.27456769347190857,0.7254323065280914
SNORD80,-1.0,-0.27456769347190857,0.7254323065280914
SNORD74,-1.0,-0.27456769347190857,0.7254323065280914
